Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,earnings_per_job,earnings_per_day,marketing_efficiency,experience_score,client_trust_index,cluster,pca_1,pca_2,segment_name
108,Customer Support,Toptal,Beginner,Asia,Crypto,152,5831.0,26.67,87.78,3.82,75,Fixed,38.59,130,38.36184210526316,77.74666666666667,44.51145038167939,1,67.59,3,0.041709202645141705,0.1769396042424171,Trusted Steady Performers
109,Graphic Design,PeoplePerHour,Beginner,Middle East,PayPal,148,3994.0,19.95,61.44,4.3,11,Fixed,57.58,428,26.986486486486488,363.09090909090907,9.31002331002331,1,68.33999999999999,3,0.23815465396658198,-0.8690867710351723,Trusted Steady Performers
110,Web Development,Toptal,Intermediate,Australia,PayPal,71,6476.0,63.46,53.85,4.09,36,Hourly,13.97,369,91.21126760563381,179.88888888888889,17.502702702702702,2,49.873333333333335,1,-2.392392949421615,0.5592522839137565,Balanced Mid-Tier Freelancers
111,Content Writing,Freelancer,Beginner,Australia,Bank Transfer,62,5485.0,98.8151,64.49,3.12,20,Hourly,12.43,435,88.46774193548387,274.25,12.580275229357799,1,46.44,1,-2.8309291253350675,0.38491179949648663,Balanced Mid-Tier Freelancers
112,Content Writing,PeoplePerHour,Expert,Australia,Mobile Banking,285,9933.0,21.89,58.06,4.03,63,Hourly,37.43,223,34.85263157894737,157.66666666666666,44.34375,3,58.69666666666668,1,-1.3707792044539797,-0.0818799791688703,Balanced Mid-Tier Freelancers
113,Web Development,Freelancer,Expert,Asia,Mobile Banking,283,9421.0,56.91,96.48,4.61,80,Fixed,58.8,495,33.28975265017668,117.7625,18.993951612903224,3,82.49333333333334,3,2.372008522507404,-1.0927559350197988,Trusted Steady Performers
114,Graphic Design,Toptal,Expert,USA,Crypto,240,2985.0,16.37,90.41,3.92,63,Fixed,23.54,98,12.4375,47.38095238095238,30.151515151515152,3,64.11666666666666,1,-0.5532069759006796,-0.6353108649421181,Balanced Mid-Tier Freelancers
115,Content Writing,Freelancer,Expert,Europe,Crypto,132,5883.0,93.75,81.67,3.1,69,Fixed,54.91,351,44.56818181818182,85.26086956521739,16.713068181818183,3,66.19333333333334,3,0.03878706426736333,-0.27656492297386254,Trusted Steady Performers
116,App Development,PeoplePerHour,Expert,Asia,Mobile Banking,213,8138.0,32.72,93.57,4.57,88,Hourly,28.19,289,38.20657276995305,92.47727272727273,28.06206896551724,3,71.05333333333333,3,0.6102376484553343,-0.2117900632641262,Trusted Steady Performers
117,Data Entry,PeoplePerHour,Intermediate,UK,Bank Transfer,190,511.0,88.44,90.18,3.4,30,Fixed,72.03,484,2.6894736842105265,17.033333333333335,1.0536082474226804,2,76.73666666666666,3,1.5706164838373005,-1.9240149790036019,Trusted Steady Performers
118,Web Development,Freelancer,Expert,Middle East,Bank Transfer,173,166.0,31.89,59.33,3.52,30,Fixed,72.7,495,0.9595375722543352,5.533333333333333,0.3346774193548387,3,67.47666666666667,3,0.07088285985537059,-1.8375576866392727,Trusted Steady Performers
119,App Development,PeoplePerHour,Beginner,Middle East,Mobile Banking,176,5835.0,81.57,94.63,3.33,84,Fixed,30.81,196,33.15340909090909,69.46428571428571,29.619289340101524,1,64.01333333333334,1,-0.43926278768049426,-0.09642559126109777,Balanced Mid-Tier Freelancers
120,Digital Marketing,PeoplePerHour,Beginner,Asia,PayPal,264,6557.0,24.89,76.97,3.66,22,Fixed,26.1,108,24.83712121212121,298.04545454545456,60.15596330275229,1,58.75666666666667,1,-1.3438404732471356,-0.08505110834092788,Balanced Mid-Tier Freelancers
121,Graphic Design,Freelancer,Beginner,Asia,Mobile Banking,209,9896.0,32.81,90.37,4.51,61,Hourly,38.79,347,47.34928229665072,162.2295081967213,28.436781609195403,1,73.11999999999999,3,0.9489942580148725,-0.07321387949569191,Trusted Steady Performers
122,Web Development,Toptal,Beginner,Europe,PayPal,139,5880.0,23.29,94.8,4.04,21,Hourly,26.84,219,42.302158273381295,280.0,26.727272727272727,1,67.48,3,0.16337616883897055,0.13749202796196822,Trusted Steady Performers
123,Content Writing,PeoplePerHour,Intermediate,USA,Mobile Banking,50,4611.0,30.1,65.9,3.41,37,Fixed,57.07,263,92.22,124.62162162162163,17.46590909090909,2,63.723333333333336,1,-0.33513558971727947,0.3803641676375245,Balanced Mid-Tier Freelancers
124,Graphic Design,PeoplePerHour,Beginner,Asia,PayPal,13,8177.0,84.31,55.5,4.76,27,Hourly,67.82,410,629.0,302.85185185185185,19.895377128953772,1,72.83999999999999,2,1.6080832415660469,2.5658734952084763,Premium Specialists
125,Data Entry,PeoplePerHour,Intermediate,Australia,Bank Transfer,165,709.0,65.71,61.4,4.76,35,Hourly,57.12,207,4.296969696969697,20.257142857142856,3.4086538461538463,2,71.24,3,0.6182009015582823,-1.1495726251572194,Trusted Steady Performers
126,Graphic Design,PeoplePerHour,Beginner,Europe,Mobile Banking,293,2172.0,43.56,71.36,4.74,38,Hourly,67.7,318,7.412969283276451,57.1578947368421,6.808777429467084,1,77.95333333333333,3,1.5073955155880914,-1.9080761229315633,Trusted Steady Performers
127,Graphic Design,Freelancer,Intermediate,UK,Crypto,110,1636.0,97.29,90.9,3.48,60,Fixed,37.79,81,14.872727272727273,27.266666666666666,19.951219512195124,2,66.09666666666666,1,-0.05470147937118261,-0.23169272696799972,Balanced Mid-Tier Freelancers
128,Data Entry,Toptal,Intermediate,Australia,PayPal,294,4732.0,49.16,93.04,3.9,70,Hourly,20.94,24,16.095238095238095,67.6,189.28,2,63.99333333333334,1,-0.6379906290826778,-0.03336847225734185,Balanced Mid-Tier Freelancers
129,SEO,Toptal,Intermediate,UK,Bank Transfer,92,6849.0,97.13,50.35,4.97,32,Hourly,61.66,185,74.44565217391305,214.03125,36.82258064516129,2,70.47,3,0.6996323438688148,0.44884649829346823,Trusted Steady Performers
130,Data Entry,Upwork,Beginner,Canada,Crypto,196,8876.0,23.68,75.54,4.54,80,Fixed,35.23,431,45.285714285714285,110.95,20.546296296296298,1,67.19,3,-0.006098149320303257,-0.3131645078516056,Trusted Steady Performers
131,App Development,PeoplePerHour,Intermediate,UK,Bank Transfer,157,7037.0,90.94,70.87,3.05,80,Hourly,56.99,384,44.82165605095541,87.9625,18.277922077922078,2,62.95333333333334,1,-0.5289587248321533,-0.3118504987598011,Balanced Mid-Tier Freelancers
132,Graphic Design,PeoplePerHour,Expert,Australia,PayPal,141,8025.0,6.31,61.11,3.13,27,Hourly,28.95,7,56.91489361702128,297.22222222222223,1003.125,3,50.88666666666666,0,-2.60393532650005,4.06749307887943,Balanced Mid-Tier Freelancers
133,Customer Support,Upwork,Expert,Canada,Mobile Banking,277,2932.0,56.8,55.99,3.93,3,Hourly,15.69,123,10.584837545126353,977.3333333333334,23.64516129032258,3,50.093333333333334,1,-2.6185890104278378,-0.7491908509190807,Balanced Mid-Tier Freelancers
134,Data Entry,Toptal,Beginner,Australia,Bank Transfer,153,5299.0,45.19,66.88,4.82,49,Fixed,79.48,148,34.63398692810458,108.14285714285714,35.56375838926174,1,80.92,3,2.078617145315715,-0.30200017670011575,Trusted Steady Performers
135,SEO,Fiverr,Expert,Middle East,Mobile Banking,192,2861.0,54.88,97.15,4.08,85,Fixed,20.93,97,14.901041666666666,33.65882352941176,29.193877551020407,3,66.56,1,-0.11045398701877002,-0.44470589665359683,Balanced Mid-Tier Freelancers
136,App Development,Fiverr,Expert,Australia,Mobile Banking,145,5577.0,57.58,66.16,4.0,30,Hourly,79.19,215,38.46206896551724,185.9,25.819444444444443,3,75.11666666666666,3,1.3285852328229895,-0.2714809902688598,Trusted Steady Performers
137,Customer Support,Toptal,Expert,Canada,Bank Transfer,135,1934.0,41.96,75.94,3.21,22,Fixed,78.41,100,14.325925925925926,87.9090909090909,19.14851485148515,3,72.85,3,0.9357637953241021,-0.5251269296234398,Trusted Steady Performers
138,Customer Support,PeoplePerHour,Beginner,UK,Bank Transfer,8,9760.0,98.8151,85.15,4.31,19,Fixed,65.57,217,1220.0,513.6842105263158,44.77064220183486,1,78.97333333333333,2,3.083646890444704,5.471423712473983,Premium Specialists
139,Web Development,Fiverr,Beginner,Middle East,Bank Transfer,267,8863.0,97.77,68.18,4.64,31,Fixed,56.16,366,33.19475655430712,285.9032258064516,24.149863760217983,1,72.38000000000001,3,0.8572939633940876,-0.7153565497241553,Trusted Steady Performers
140,Data Entry,Freelancer,Expert,USA,Mobile Banking,30,5123.0,96.37,98.59,3.76,20,Hourly,50.45,461,170.76666666666668,256.15,11.08874458874459,3,74.74666666666667,2,1.665124527168731,0.36554655789783813,Premium Specialists
141,Data Entry,Freelancer,Beginner,USA,Crypto,28,9779.0,98.01,98.12,4.55,19,Hourly,70.63,412,349.25,514.6842105263158,23.677966101694917,1,86.58333333333333,2,3.5835983687686603,1.5982044493461338,Premium Specialists
142,Graphic Design,Upwork,Intermediate,USA,PayPal,270,5466.0,80.34,62.59,4.93,2,Fixed,30.26,413,20.244444444444444,2733.0,13.202898550724637,2,63.81666666666666,1,-0.43184775680404414,-1.1694468510464378,Balanced Mid-Tier Freelancers
143,App Development,Toptal,Expert,USA,Crypto,233,5850.0,98.8151,74.86,3.41,40,Hourly,42.74,258,25.107296137339056,146.25,22.586872586872587,3,61.93333333333334,1,-0.6917337741133304,-0.5764153653676063,Balanced Mid-Tier Freelancers
144,Web Development,Toptal,Beginner,Europe,Mobile Banking,273,6945.0,89.77,65.04,4.05,39,Fixed,53.36,390,25.439560439560438,178.07692307692307,17.762148337595907,1,66.46666666666668,3,-0.09226783788161427,-1.0335371527998847,Trusted Steady Performers
145,Digital Marketing,Fiverr,Beginner,USA,Bank Transfer,129,6365.0,44.51,64.24,3.57,72,Fixed,38.78,355,49.34108527131783,88.40277777777777,17.879213483146067,1,58.13999999999999,1,-1.3260782293707782,-0.06453396659555409,Balanced Mid-Tier Freelancers
146,Digital Marketing,PeoplePerHour,Expert,Canada,Bank Transfer,176,4980.0,79.55,51.84,4.59,54,Hourly,39.92,10,28.295454545454547,92.22222222222223,452.72727272727275,3,61.18666666666667,0,-0.9870678920847223,1.3934003846559375,Balanced Mid-Tier Freelancers
147,Content Writing,Toptal,Beginner,Asia,PayPal,238,2415.0,91.65,80.48,4.16,27,Fixed,33.12,415,10.147058823529411,89.44444444444444,5.805288461538462,1,65.60000000000001,1,-0.1843002776762878,-1.508900956429575,Balanced Mid-Tier Freelancers
148,Data Entry,Fiverr,Expert,USA,PayPal,299,904.0,72.7,75.13,4.27,79,Fixed,49.5,58,3.0234113712374584,11.443037974683545,15.322033898305085,3,70.00999999999999,3,0.2658199331863366,-1.4614463363341628,Trusted Steady Performers
149,Data Entry,Fiverr,Beginner,Australia,Crypto,279,2778.0,45.16,52.57,4.6,12,Fixed,69.54,249,9.956989247311828,231.5,11.112,1,71.37,3,0.5284335783221078,-1.525020446296602,Trusted Steady Performers
150,Web Development,Toptal,Intermediate,Asia,Crypto,80,965.0,11.25,63.93,3.79,78,Fixed,24.11,139,12.0625,12.371794871794872,6.892857142857143,2,54.61333333333332,1,-1.959902525942779,-0.19272932476495774,Balanced Mid-Tier Freelancers
151,SEO,Fiverr,Expert,USA,PayPal,218,7223.0,81.92,95.41,4.83,71,Hourly,75.41,334,33.13302752293578,101.73239436619718,21.561194029850746,3,89.13999999999999,3,3.434752197788023,-0.8616797544164478,Trusted Steady Performers
152,Digital Marketing,Upwork,Intermediate,Asia,Mobile Banking,162,4988.0,95.51,61.98,4.07,17,Fixed,58.24,37,30.790123456790123,293.4117647058824,131.26315789473685,2,67.20666666666666,3,0.08998368381055619,0.35618272907168486,Trusted Steady Performers
153,Content Writing,Upwork,Expert,UK,Crypto,208,181.0,39.43,57.24,3.32,84,Hourly,67.63,121,0.8701923076923077,2.1547619047619047,1.4836065573770492,3,63.75666666666666,1,-0.6776907770653262,-1.2579598476983815,Balanced Mid-Tier Freelancers
154,Web Development,Toptal,Beginner,Canada,Bank Transfer,153,9358.0,19.43,74.47,4.39,10,Fixed,48.93,407,61.16339869281046,935.8,22.936274509803923,1,70.39999999999999,3,0.6456060660261593,0.08802338880225072,Trusted Steady Performers
155,Data Entry,PeoplePerHour,Intermediate,Canada,Bank Transfer,79,3643.0,36.02,99.28,4.59,19,Hourly,64.57,64,46.11392405063291,191.73684210526315,56.04615384615385,2,85.21666666666665,3,2.9052659336649382,0.23477001473618805,Trusted Steady Performers
156,Digital Marketing,Upwork,Beginner,Asia,Mobile Banking,233,9102.0,60.35,62.1,3.63,82,Fixed,11.13,145,39.06437768240343,111.0,62.342465753424655,1,48.60999999999999,1,-2.893652986359553,0.47161307667790364,Balanced Mid-Tier Freelancers
157,App Development,Upwork,Expert,Middle East,PayPal,66,343.0,35.11,83.61,4.71,30,Fixed,67.29,301,5.196969696969697,11.433333333333334,1.1357615894039734,3,81.7,3,2.34737887617965,-0.9631000969391724,Trusted Steady Performers
158,Content Writing,Toptal,Expert,Europe,Crypto,62,9241.0,63.01,88.08,4.81,30,Hourly,12.81,124,149.0483870967742,308.03333333333336,73.928,3,65.69666666666667,2,0.13308865401531345,1.7604220419856698,Premium Specialists
159,Graphic Design,Freelancer,Expert,Australia,Bank Transfer,278,3735.0,96.85,61.88,3.55,25,Hourly,72.29,311,13.43525179856115,149.4,11.971153846153847,3,68.39,3,0.21982070258202982,-1.4676677731239027,Trusted Steady Performers
160,Digital Marketing,Fiverr,Expert,Asia,PayPal,112,8066.0,68.72,86.41,4.97,88,Fixed,79.44,190,72.01785714285714,91.6590909090909,42.230366492146594,3,88.41666666666667,3,3.3698562891143005,0.2744168120439894,Trusted Steady Performers
161,Content Writing,Upwork,Expert,Canada,Crypto,191,7812.0,39.45,68.39,3.28,74,Fixed,30.58,262,40.90052356020942,105.56756756756756,29.70342205323194,3,54.85666666666666,1,-1.8420168628330291,0.09138289676563804,Balanced Mid-Tier Freelancers
162,Web Development,Freelancer,Intermediate,UK,Mobile Banking,233,6896.0,93.9,81.62,3.4,66,Fixed,24.72,489,29.59656652360515,104.48484848484848,14.073469387755102,2,58.11333333333334,1,-1.2767650286274923,-0.8241933875850206,Balanced Mid-Tier Freelancers
163,Graphic Design,PeoplePerHour,Expert,USA,Bank Transfer,52,7634.0,58.74,81.68,3.37,35,Fixed,63.58,360,146.80769230769232,218.11428571428573,21.14681440443213,3,70.88666666666667,2,0.9353816856177889,0.7251879403099322,Premium Specialists
164,Content Writing,Freelancer,Beginner,Canada,Mobile Banking,272,7360.0,17.2,76.79,4.79,51,Fixed,27.71,449,27.058823529411764,144.31372549019608,16.355555555555554,1,66.76666666666667,1,-0.12339517348444003,-0.9769154341395815,Balanced Mid-Tier Freelancers
165,Content Writing,Toptal,Intermediate,UK,Mobile Banking,219,5406.0,52.4,54.51,4.31,71,Hourly,70.59,295,24.684931506849313,76.14084507042253,18.263513513513512,2,70.43333333333332,3,0.4254148721527435,-0.9088100012495952,Trusted Steady Performers
166,Customer Support,PeoplePerHour,Beginner,USA,Mobile Banking,294,336.0,67.1,91.77,3.3,71,Hourly,17.2,181,1.1428571428571428,4.732394366197183,1.8461538461538463,1,58.32333333333332,1,-1.4896545719334129,-1.5245944206191822,Balanced Mid-Tier Freelancers
167,Customer Support,PeoplePerHour,Expert,Europe,Crypto,258,8691.0,84.63,66.04,3.88,27,Fixed,18.82,158,33.68604651162791,321.8888888888889,54.660377358490564,3,54.153333333333336,1,-1.8963807883973383,0.1830025546725044,Balanced Mid-Tier Freelancers
168,Customer Support,Freelancer,Beginner,Canada,Mobile Banking,91,6636.0,93.97,59.33,4.23,10,Hourly,78.54,352,72.92307692307692,663.6,18.79886685552408,1,74.15666666666668,3,1.314427563537978,-0.023210903517770807,Trusted Steady Performers
169,Data Entry,Toptal,Intermediate,Canada,Crypto,185,5353.0,35.15,52.04,3.17,43,Hourly,57.17,307,28.935135135135134,124.48837209302326,17.37987012987013,2,57.53666666666667,1,-1.4661285016202357,-0.5068288088701404,Balanced Mid-Tier Freelancers
170,SEO,Upwork,Intermediate,Asia,Crypto,29,3166.0,19.77,79.54,4.76,55,Fixed,69.28,477,109.17241379310344,57.56363636363636,6.623430962343096,2,81.34,3,2.3700775727538437,-0.3668167730912685,Trusted Steady Performers
171,Digital Marketing,Freelancer,Intermediate,Asia,Mobile Banking,226,5924.0,12.01,83.88,4.61,71,Hourly,32.7,286,26.212389380530972,83.43661971830986,20.641114982578397,2,69.59333333333332,3,0.30286396832372847,-0.6409228229985063,Trusted Steady Performers
172,Data Entry,Upwork,Beginner,UK,Mobile Banking,53,7020.0,75.14,50.83,4.01,6,Fixed,57.35,161,132.45283018867926,1170.0,43.333333333333336,1,62.79333333333332,2,-0.3904407748616044,1.1123837168829662,Premium Specialists
173,App Development,Freelancer,Intermediate,Middle East,PayPal,179,8198.0,80.54,75.6,4.93,6,Hourly,51.6,262,45.798882681564244,1366.3333333333333,31.171102661596958,2,75.26666666666667,3,1.4224142107731614,-0.038469368941821125,Trusted Steady Performers
174,Graphic Design,Upwork,Beginner,Asia,Bank Transfer,278,8494.0,43.89,61.32,3.84,77,Hourly,52.22,216,30.553956834532375,110.31168831168831,39.142857142857146,1,63.446666666666665,1,-0.7035906165078666,-0.38943562579474916,Balanced Mid-Tier Freelancers
175,SEO,Freelancer,Expert,Australia,PayPal,39,9661.0,42.61,82.26,4.97,48,Hourly,57.78,399,247.71794871794873,201.27083333333334,24.1525,3,79.81333333333335,2,2.360153354583359,1.2637714088939,Premium Specialists
176,Content Writing,PeoplePerHour,Expert,Europe,Bank Transfer,221,1285.0,95.65,58.72,4.34,77,Hourly,50.28,405,5.8144796380090495,16.68831168831169,3.165024630541872,3,65.26666666666667,1,-0.30832912239269594,-1.7211644133679853,Balanced Mid-Tier Freelancers
177,Data Entry,Fiverr,Beginner,Australia,Bank Transfer,213,1049.0,92.08,84.55,4.27,2,Hourly,40.03,483,4.924882629107981,524.5,2.1673553719008263,1,69.99333333333333,3,0.5509174453435473,-1.777077272303251,Trusted Steady Performers
178,Customer Support,PeoplePerHour,Intermediate,Canada,PayPal,164,3810.0,27.16,69.34,3.33,83,Fixed,29.31,180,23.23170731707317,45.903614457831324,21.049723756906076,2,55.083333333333336,1,-1.903604033525976,-0.25320430588833653,Balanced Mid-Tier Freelancers
179,SEO,Upwork,Beginner,Australia,PayPal,11,4166.0,79.18,96.84,4.76,51,Hourly,63.8,90,378.72727272727275,81.68627450980392,45.78021978021978,1,85.27999999999999,2,3.2278308137939726,1.7469025556155964,Premium Specialists
180,App Development,Toptal,Beginner,USA,Bank Transfer,273,4461.0,64.16,56.88,3.85,61,Fixed,25.84,16,16.34065934065934,73.1311475409836,262.4117647058824,1,53.24,1,-2.328206879143414,0.32023570629710274,Balanced Mid-Tier Freelancers
181,Digital Marketing,PeoplePerHour,Beginner,Europe,Bank Transfer,130,5607.0,19.65,67.05,3.32,19,Hourly,58.46,124,43.13076923076923,295.10526315789474,44.856,1,63.97,1,-0.4395695034716469,0.3006463066021856,Balanced Mid-Tier Freelancers
182,App Development,Fiverr,Expert,Australia,Bank Transfer,94,9688.0,38.89,55.67,3.03,2,Hourly,26.33,259,103.06382978723404,4844.0,37.261538461538464,3,47.53333333333334,1,-2.6943122269522934,1.271869063916564,Balanced Mid-Tier Freelancers
183,Graphic Design,Upwork,Beginner,USA,Crypto,46,5402.0,21.86,96.23,4.12,51,Hourly,53.77,444,117.43478260869566,105.92156862745098,12.139325842696628,1,77.46666666666667,3,1.8083340522848048,0.10376528135609689,Trusted Steady Performers
184,Web Development,PeoplePerHour,Expert,UK,Bank Transfer,163,3733.0,33.04,93.87,4.05,26,Fixed,62.3,377,22.901840490797547,143.57692307692307,9.875661375661375,3,79.05666666666667,3,1.9401972896696096,-0.9804634449576751,Trusted Steady Performers
185,Data Entry,Freelancer,Beginner,Australia,Mobile Banking,206,2311.0,63.45,62.9,4.44,70,Hourly,25.31,354,11.218446601941748,33.01428571428571,6.509859154929577,1,59.00333333333334,1,-1.3106249077753618,-1.1937895469713644,Balanced Mid-Tier Freelancers
186,Customer Support,Toptal,Expert,Europe,Mobile Banking,286,1903.0,40.65,83.0,4.78,20,Hourly,14.2,488,6.653846153846154,95.15,3.8916155419222904,3,64.26666666666667,1,-0.42478034386398095,-1.8861935381249202,Balanced Mid-Tier Freelancers
187,Graphic Design,Upwork,Beginner,USA,Mobile Banking,292,8841.0,42.44,90.86,3.16,23,Fixed,19.17,213,30.277397260273972,384.39130434782606,41.31308411214953,1,57.74333333333334,1,-1.4241160230726708,-0.10742774984275266,Balanced Mid-Tier Freelancers
188,Web Development,PeoplePerHour,Beginner,Australia,PayPal,95,6945.0,56.27,77.76,4.46,54,Fixed,52.42,238,73.10526315789474,128.61111111111111,29.05857740585774,1,73.12666666666667,3,1.0479034227338175,0.36151133222571785,Trusted Steady Performers
